"","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","distance","result","seconds","season","week","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr","score_diff","height","weight","birthDate","collegeName","Position","displayName"
"974",2019091504,3244,"(6:05) J.Lambo 32 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",4,4,4,"JAX","Field Goal","Kick Attempt Good","43068",NA,NA,"HOU",14,6M 5S,NA,NA,NA,13,3,NA,32,NA,0,24,32,"1",365,2019,2,"09/15/2019","13:00:00","HOU","JAX",-10,"6-0",215,"1990-11-19","Texas A&amp;M","K","Josh Lambo"
"975",2019091505,1067,"(8:32) (Field Goal formation) S.Gostkowski 48 yard field goal is No Good, Wide Right, Center-J.Cardona, Holder-J.Bailey.",2,4,3,"NE","Field Goal","Kick Attempt No Good","30932",NA,NA,"MIA",30,8M 32S,NA,NA,NA,0,7,NA,48,NA,-8,80,48,"0",2312,2019,2,"09/15/2019","13:00:00","MIA","NE",7,"6-1",215,"1984-01-28","Memphis","K","Stephen Gostkowski"
"976",2019091505,2094,"(8:49) (Field Goal formation) S.Gostkowski 28 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",3,4,7,"NE","Field Goal","Kick Attempt Good","30932",NA,NA,"MIA",10,8M 49S,NA,NA,NA,0,13,NA,28,NA,0,20,28,"1",1429,2019,2,"09/15/2019","13:00:00","MIA","NE",13,"6-1",215,"1984-01-28","Memphis","K","Stephen Gostkowski"
"977",2019091507,1926,"(2:32) (Field Goal formation) C.Boswell 41 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",2,4,5,"PIT","Field Goal","Kick Attempt Good","41953",NA,NA,"SEA",23,2M 32S,NA,NA,NA,7,7,NA,41,NA,0,87,41,"1",1952,2019,2,"09/15/2019","13:00:00","PIT","SEA",0,"6-2",185,"1991-03-16","Rice","K","Chris Boswell"
"978",2019091507,2316,"(:03) (Field Goal formation) J.Myers 58 yard field goal is No Good, Wide Left, Center-T.Ott, Holder-M.Dickson.",2,4,14,"SEA","Field Goal","Kick Attempt No Good","41175",NA,NA,"PIT",40,3S,NA,NA,NA,10,7,NA,58,NA,-8,50,58,"0",1803,2019,2,"09/15/2019","13:00:00","PIT","SEA",-3,"5-10",190,"1991-05-12","Marist","K","Jason Myers"
"979",2019091507,2862,"(6:25) (Field Goal formation) C.Boswell 33 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",3,4,9,"PIT","Field Goal","Kick Attempt Good","41953",NA,NA,"SEA",15,6M 25S,NA,NA,NA,10,14,NA,33,NA,0,95,33,"1",1285,2019,2,"09/15/2019","13:00:00","PIT","SEA",-4,"6-2",185,"1991-03-16","Rice","K","Chris Boswell"
"980",2019091508,3103,"(10:35) (Field Goal formation) C.Santos 45 yard field goal is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern.",4,4,12,"TEN","Field Goal","Kick Attempt No Good","41991",NA,NA,"IND",27,10M 35S,NA,NA,NA,17,13,NA,45,NA,-8,83,45,"0",635,2019,2,"09/15/2019","13:00:00","TEN","IND",4,"5-8",160,"1991-11-18","Tulane","K","Cairo Santos"
"981",2019091509,3065,"(13:51) B.Maher 25 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones. Penalty on WAS-J.Moreland, Defensive Offside, declined.",4,4,7,"DAL","Field Goal","Kick Attempt Good","40775",NA,NA,"WAS",7,13M 51S,"DOF","WAS 32",0,14,21,NA,25,NA,0,17,25,"1",831,2019,2,"09/15/2019","13:00:00","WAS","DAL",7,"6-1",185,"1989-11-21","Nebraska","K","Brett Maher"
"982",2019091510,299,"(10:24) D.Carlson 29 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",1,4,1,"OAK","Field Goal","Kick Attempt Good","46236",NA,NA,"KC",10,10M 24S,NA,NA,NA,0,0,NA,29,NA,0,20,29,"1",3324,2019,2,"09/15/2019","16:05:00","OAK","KC",0,"6-5",215,"1995-01-23","Auburn","K","Daniel Carlson"
"983",2019091511,267,"(9:50) B.McManus 43 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",1,4,2,"DEN","Field Goal","Kick Attempt Good","40276",NA,NA,"CHI",25,9M 50S,NA,NA,NA,0,0,NA,43,NA,0,85,43,"1",3290,2019,2,"09/15/2019","16:25:00","DEN","CHI",0,"6-3",201,"1991-07-25","Temple","K","Brandon McManus"
"984",2019091511,899,"(13:39) E.Pineiro 40 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,2,"CHI","Field Goal","Kick Attempt Good","46426",NA,NA,"DEN",22,13M 39S,NA,NA,NA,3,0,NA,40,NA,0,88,40,"1",2619,2019,2,"09/15/2019","16:25:00","DEN","CHI",-3,"5-11",178,"1995-09-13","Florida","K","Eddy Pineiro"
"985",2019091511,1352,"(5:15) E.Pineiro 52 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,4,2,"CHI","Field Goal","Kick Attempt Good","46426",NA,NA,"DEN",34,5M 15S,NA,NA,NA,3,3,NA,52,NA,0,76,52,"1",2115,2019,2,"09/15/2019","16:25:00","DEN","CHI",0,"5-11",178,"1995-09-13","Florida","K","Eddy Pineiro"
"986",2019091511,3062,"(13:40) B.McManus 32 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",4,4,10,"DEN","Field Goal","Kick Attempt Good","40276",NA,NA,"CHI",14,13M 40S,NA,NA,NA,3,13,NA,32,NA,0,24,32,"1",820,2019,2,"09/15/2019","16:25:00","DEN","CHI",-10,"6-3",201,"1991-07-25","Temple","K","Brandon McManus"
"987",2019091511,4363,"(:01) E.Pineiro 53 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,1,10,"CHI","Field Goal","Kick Attempt Good","46426",NA,NA,"DEN",35,1S,NA,NA,NA,14,13,NA,53,NA,0,75,53,"1",1,2019,2,"09/15/2019","16:25:00","DEN","CHI",-1,"5-11",178,"1995-09-13","Florida","K","Eddy Pineiro"
"988",2019091512,425,"(8:46) G.Zuerlein 24 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,4,5,"LA","Field Goal","Kick Attempt Good","38701",NA,NA,"NO",6,8M 46S,NA,NA,NA,0,0,NA,24,NA,0,16,24,"1",3226,2019,2,"09/15/2019","16:25:00","LA","NO",0,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"989",2019091512,1370,"(11:10) W.Lutz 34 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",2,4,6,"NO","Field Goal","Kick Attempt Good","43689",NA,NA,"LA",16,11M 10S,NA,NA,NA,3,0,NA,34,NA,0,26,34,"1",2470,2019,2,"09/15/2019","16:25:00","LA","NO",-3,"5-11",184,"1994-07-07","Georgia State","K","Wil Lutz"
"990",2019091512,2119,"(:07) G.Zuerlein 22 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,4,3,"LA","Field Goal","Kick Attempt Good","38701",NA,NA,"NO",4,7S,NA,NA,NA,3,3,NA,22,NA,0,106,22,"1",1807,2019,2,"09/15/2019","16:25:00","LA","NO",0,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"991",2019091512,2548,"(9:59) W.Lutz 52 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",3,4,6,"NO","Field Goal","Kick Attempt Good","43689",NA,NA,"LA",34,9M 59S,NA,NA,NA,6,3,NA,52,NA,0,76,52,"1",1499,2019,2,"09/15/2019","16:25:00","LA","NO",-3,"5-11",184,"1994-07-07","Georgia State","K","Wil Lutz"
"992",2019091512,3501,"(11:02) W.Lutz 42 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead.",4,4,14,"NO","Field Goal","Kick Attempt Good","43689",NA,NA,"LA",24,11M 2S,NA,NA,NA,20,6,NA,42,NA,0,34,42,"1",662,2019,2,"09/15/2019","16:25:00","LA","NO",-14,"5-11",184,"1994-07-07","Georgia State","K","Wil Lutz"
"993",2019091513,1177,"(10:50) J.Elliott 34 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,4,14,"PHI","Field Goal","Kick Attempt Good","44966",NA,NA,"ATL",16,10M 50S,NA,NA,NA,3,0,NA,34,NA,0,94,34,"1",2450,2019,2,"09/15/2019","20:20:00","ATL","PHI",-3,"5-9",167,"1995-01-21","Memphis","K","Jake Elliott"
"994",2019091513,1438,"(7:47) M.Bryant 50 yard field goal is No Good, Wide Left, Center-J.Harris, Holder-M.Bosher.",2,4,9,"ATL","Field Goal","Kick Attempt No Good","27091",NA,NA,"PHI",32,7M 47S,NA,NA,NA,3,3,NA,50,NA,-8,42,50,"0",2267,2019,2,"09/15/2019","20:20:00","ATL","PHI",0,"5-9",203,"05/29/1975","Baylor","K","Matt Bryant"
"995",2019091600,581,"(6:19) A.Seibert 48 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",1,4,5,"CLE","Field Goal","Kick Attempt Good","47953",NA,NA,"NYJ",30,6M 19S,NA,NA,NA,0,3,NA,48,NA,0,80,48,"1",3079,2019,2,"09/16/2019","20:15:00","NYJ","CLE",3,"5-9",214,"1996-11-15","Oklahoma","K","Austin Seibert"
"996",2019091600,1685,"(3:00) S.Ficken 46 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,4,9,"NYJ","Field Goal","Kick Attempt Good","44240",NA,NA,"CLE",28,3M 0S,NA,NA,NA,0,13,NA,46,NA,0,82,46,"1",1980,2019,2,"09/16/2019","20:15:00","NYJ","CLE",-13,"6-1",192,"1992-12-14","Penn State","K","Sam Ficken"
"997",2019091900,2582,"(7:59) J.Lambo 40 yard field goal is GOOD, Center-M.Orzech, Holder-L.Cooke.",3,4,4,"JAX","Field Goal","Kick Attempt Good","43068",NA,NA,"TEN",22,7M 59S,NA,NA,NA,14,0,NA,40,NA,0,32,40,"1",1379,2019,3,"09/19/2019","20:20:00","JAX","TEN",14,"6-0",215,"1990-11-19","Texas A&amp;M","K","Josh Lambo"
"998",2019092200,1432,"(10:33) S.Hauschka 34 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,4,7,"BUF","Field Goal","Kick Attempt Good","33469",NA,NA,"CIN",16,10M 33S,NA,NA,NA,8,0,NA,34,NA,0,94,34,"1",2433,2019,3,"09/22/2019","13:00:00","BUF","CIN",8,"76",210,"1985-06-29","North Carolina State","K","Stephen Hauschka"
"999",2019092200,2001,"(2:16) S.Hauschka 45 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,4,4,"BUF","Field Goal","Kick Attempt Good","33469",NA,NA,"CIN",27,2M 16S,NA,NA,NA,11,0,NA,45,NA,0,83,45,"1",1936,2019,3,"09/22/2019","13:00:00","BUF","CIN",11,"76",210,"1985-06-29","North Carolina State","K","Stephen Hauschka"
"1000",2019092200,2494,"(:07) S.Hauschka 62 yard field goal is No Good, Wide Left, Center-R.Ferguson, Holder-C.Bojorquez.",2,2,10,"BUF","Field Goal","Kick Attempt No Good","33469",NA,NA,"CIN",44,7S,NA,NA,NA,14,0,NA,62,NA,-8,66,62,"0",1807,2019,3,"09/22/2019","13:00:00","BUF","CIN",14,"76",210,"1985-06-29","North Carolina State","K","Stephen Hauschka"
"1001",2019092200,4119,"(4:58) R.Bullock 43 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber.",4,4,8,"CIN","Field Goal","Kick Attempt Good","38691",NA,NA,"BUF",25,4M 58S,NA,NA,NA,14,14,NA,43,NA,0,35,43,"1",298,2019,3,"09/22/2019","13:00:00","BUF","CIN",0,"5-9",210,"1989-12-16","Texas A&amp;M","K","Randy Bullock"
"1002",2019092201,202,"(13:25) (Field Goal formation) J.Sanders 47 yard field goal is No Good, Wide Right, Center-T.Pepper, Holder-M.Haack.",1,4,10,"MIA","Field Goal","Kick Attempt No Good","46298",NA,NA,"DAL",29,13M 25S,NA,NA,NA,0,0,NA,47,NA,-8,39,47,"0",3505,2019,3,"09/22/2019","13:00:00","DAL","MIA",0,"5-11",186,"1995-11-16","New Mexico","K","Jason Sanders"
"1003",2019092201,387,"(10:31) (Field Goal formation) B.Maher 28 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,4,9,"DAL","Field Goal","Kick Attempt Good","40775",NA,NA,"MIA",10,10M 31S,NA,NA,NA,0,0,NA,28,NA,0,100,28,"1",3331,2019,3,"09/22/2019","13:00:00","DAL","MIA",0,"6-1",185,"1989-11-21","Nebraska","K","Brett Maher"
"1004",2019092201,1032,"(:58) (Field Goal formation) J.Sanders 22 yard field goal is GOOD, Center-T.Pepper, Holder-M.Haack.",1,4,3,"MIA","Field Goal","Kick Attempt Good","46298",NA,NA,"DAL",3,58S,NA,NA,NA,10,0,NA,22,NA,0,13,22,"1",2758,2019,3,"09/22/2019","13:00:00","DAL","MIA",-10,"5-11",186,"1995-11-16","New Mexico","K","Jason Sanders"
"1005",2019092201,1696,"(5:51) (Field Goal formation) J.Sanders 33 yard field goal is GOOD, Center-T.Pepper, Holder-M.Haack.",2,4,4,"MIA","Field Goal","Kick Attempt Good","46298",NA,NA,"DAL",15,5M 51S,NA,NA,NA,10,3,NA,33,NA,0,95,33,"1",2151,2019,3,"09/22/2019","13:00:00","DAL","MIA",-7,"5-11",186,"1995-11-16","New Mexico","K","Jason Sanders"
"1006",2019092201,3658,"(7:59) (Field Goal formation) B.Maher 55 yard field goal is No Good, Hit Right Upright, Center-L.Ladouceur, Holder-C.Jones.",4,4,25,"DAL","Field Goal","Kick Attempt No Good","40775",NA,NA,"MIA",37,7M 59S,NA,NA,NA,24,6,NA,55,NA,-8,47,55,"0",479,2019,3,"09/22/2019","13:00:00","DAL","MIA",18,"6-1",185,"1989-11-21","Nebraska","K","Brett Maher"
"1007",2019092202,1161,"(11:23) M.Crosby 42 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,6,"GB","Field Goal","Kick Attempt Good","32386",NA,NA,"DEN",24,11M 23S,NA,NA,NA,7,7,NA,42,NA,0,86,42,"1",2483,2019,3,"09/22/2019","13:00:00","GB","DEN",0,"6-1",207,"1984-09-03","Colorado","K","Mason Crosby"
"1008",2019092202,1542,"(3:53) B.McManus 30 yard field goal is GOOD, Center-C.Kreiter, Holder-C.Wadman.",2,4,12,"DEN","Field Goal","Kick Attempt Good","40276",NA,NA,"GB",12,3M 53S,NA,NA,NA,10,7,NA,30,NA,0,22,30,"1",2033,2019,3,"09/22/2019","13:00:00","GB","DEN",-3,"6-3",201,"1991-07-25","Temple","K","Brandon McManus"
"1009",2019092202,3813,"(1:09) M.Crosby 45 yard field goal is No Good, Wide Right, Center-H.Bradley, Holder-J.Scott.",4,4,6,"GB","Field Goal","Kick Attempt No Good","32386",NA,NA,"DEN",27,1M 9S,NA,NA,NA,27,16,NA,45,NA,-8,37,45,"0",69,2019,3,"09/22/2019","13:00:00","GB","DEN",11,"6-1",207,"1984-09-03","Colorado","K","Mason Crosby"
"1010",2019092203,287,"(9:36) A.Vinatieri 49 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",1,4,7,"IND","Field Goal","Kick Attempt Good","21213",NA,NA,"ATL",31,9M 36S,NA,NA,NA,0,0,NA,49,NA,0,41,49,"1",3276,2019,3,"09/22/2019","13:00:00","IND","ATL",0,"72",212,"1972-12-28","South Dakota State","K","Adam Vinatieri"
"1011",2019092203,1394,"(5:54) A.Vinatieri 21 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,4,3,"IND","Field Goal","Kick Attempt Good","21213",NA,NA,"ATL",3,5M 54S,NA,NA,NA,10,0,NA,21,NA,0,107,21,"1",2154,2019,3,"09/22/2019","13:00:00","IND","ATL",10,"72",212,"1972-12-28","South Dakota State","K","Adam Vinatieri"
"1012",2019092203,1622,"(2:24) M.Bryant 34 yard field goal is GOOD, Center-J.Harris, Holder-M.Wile.",2,4,11,"ATL","Field Goal","Kick Attempt Good","27091",NA,NA,"IND",16,2M 24S,NA,NA,NA,13,0,NA,34,NA,0,26,34,"1",1944,2019,3,"09/22/2019","13:00:00","IND","ATL",-13,"5-9",203,"05/29/1975","Baylor","K","Matt Bryant"
"1013",2019092204,3854,"(6:43) J.Tucker 39 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,15,"BAL","Field Goal","Kick Attempt Good","39470",NA,NA,"KC",21,6M 43S,NA,NA,NA,30,19,NA,39,NA,0,89,39,"1",403,2019,3,"09/22/2019","13:00:00","KC","BAL",-11,"6-1",183,"1989-11-21","Texas","K","Justin Tucker"
"1014",2019092204,4086,"(4:39) H.Butker 36 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,4,10,"KC","Field Goal","Kick Attempt Good","45046",NA,NA,"BAL",18,4M 39S,NA,NA,NA,30,22,NA,36,NA,0,28,36,"1",279,2019,3,"09/22/2019","13:00:00","KC","BAL",8,"6-4",205,"1995-07-14","Georgia Tech","K","Harrison Butker"
"1015",2019092205,2790,"(15:00) D.Bailey 50 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",4,4,4,"MIN","Field Goal","Kick Attempt Good","38134",NA,NA,"OAK",31,15M 0S,NA,NA,NA,28,7,NA,50,NA,0,41,50,"1",900,2019,3,"09/22/2019","13:00:00","MIN","OAK",21,"6-0",190,"1988-01-26","Oklahoma State","K","Dan Bailey"
"1016",2019092205,3172,"(8:35) D.Carlson 51 yard field goal is No Good, Hit Right Upright, Center-T.Sieg, Holder-A.Cole.",4,4,18,"OAK","Field Goal","Kick Attempt No Good","46236",NA,NA,"MIN",33,8M 35S,NA,NA,NA,31,7,NA,51,NA,-8,77,51,"0",515,2019,3,"09/22/2019","13:00:00","MIN","OAK",-24,"6-5",215,"1995-01-23","Auburn","K","Daniel Carlson"
"1017",2019092205,3335,"(3:49) D.Bailey 24 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",4,4,4,"MIN","Field Goal","Kick Attempt Good","38134",NA,NA,"OAK",6,3M 49S,NA,NA,NA,31,7,NA,24,NA,0,16,24,"1",229,2019,3,"09/22/2019","13:00:00","MIN","OAK",24,"6-0",190,"1988-01-26","Oklahoma State","K","Dan Bailey"
"1018",2019092206,2339,"(8:52) S.Gostkowski 37 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",3,4,12,"NE","Field Goal","Kick Attempt Good","30932",NA,NA,"NYJ",19,8M 52S,NA,NA,NA,20,0,NA,37,NA,0,91,37,"1",1432,2019,3,"09/22/2019","13:00:00","NE","NYJ",20,"6-1",215,"1984-01-28","Memphis","K","Stephen Gostkowski"
"1019",2019092207,296,"(11:30) J.Elliott 25 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,4,6,"PHI","Field Goal","Kick Attempt Good","44966",NA,NA,"DET",7,11M 30S,NA,NA,NA,0,0,NA,25,NA,0,17,25,"1",3390,2019,3,"09/22/2019","13:00:00","PHI","DET",0,"5-9",167,"1995-01-21","Memphis","K","Jake Elliott"
"1020",2019092207,1657,"(3:32) M.Prater 25 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,4,7,"DET","Field Goal","Kick Attempt Good","31446",NA,NA,"PHI",7,3M 32S,NA,NA,NA,10,14,NA,25,NA,0,17,25,"1",2012,2019,3,"09/22/2019","13:00:00","PHI","DET",4,"5-10",201,"1984-08-10","Central Florida","K","Matt Prater"
"1021",2019092207,1961,"(:59) M.Prater 33 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,4,3,"DET","Field Goal","Kick Attempt Good","31446",NA,NA,"PHI",15,59S,NA,NA,NA,10,17,NA,33,NA,0,25,33,"1",1859,2019,3,"09/22/2019","13:00:00","PHI","DET",7,"5-10",201,"1984-08-10","Central Florida","K","Matt Prater"
"1022",2019092207,3966,"(1:53) M.Prater 46 yard field goal is BLOCKED (M.Jenkins), Center-D.Muhlbach, Holder-S.Martin, RECOVERED by PHI-R.Douglas at PHI 42. R.Douglas to DET 40 for 18 yards (F.Ragnow). PENALTY on PHI-M.Jenkins, Illegal Block Above the Waist, 10 yards, enforced at DET 40.",4,4,10,"DET","Field Goal","Blocked Kick Attempt","31446",NA,34465,"PHI",28,1M 53S,"IBW","PHI 27",10,24,27,NA,NA,NA,-22,38,46,"0",113,2019,3,"09/22/2019","13:00:00","PHI","DET",3,"5-10",201,"1984-08-10","Central Florida","K","Matt Prater"
"1023",2019092208,1784,"(1:40) Z.Gonzalez 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,4,11,"ARI","Field Goal","Kick Attempt Good","45037",NA,NA,"CAR",16,1M 40S,NA,NA,NA,7,7,NA,34,NA,0,26,34,"1",1900,2019,3,"09/22/2019","16:05:00","ARI","CAR",0,"6-0",202,"1995-05-07","Arizona State","K","Zane Gonzalez"
"1024",2019092208,2947,"(2:52) Z.Gonzalez 47 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",3,4,5,"ARI","Field Goal","Kick Attempt Good","45037",NA,NA,"CAR",30,2M 52S,NA,NA,NA,17,21,NA,47,NA,0,80,47,"1",1072,2019,3,"09/22/2019","16:05:00","ARI","CAR",-4,"6-0",202,"1995-05-07","Arizona State","K","Zane Gonzalez"
"1025",2019092208,4073,"(4:31) J.Slye 36 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy.",4,4,6,"CAR","Field Goal","Kick Attempt Good","48337",NA,NA,"ARI",18,4M 31S,NA,NA,NA,20,35,NA,36,NA,0,92,36,"1",271,2019,3,"09/22/2019","16:05:00","ARI","CAR",15,"5-11",213,"1996-04-10","Virginia Tech","K","Joey Slye"
"1026",2019092209,571,"(4:11) A.Rosas 36 yard field goal is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",1,4,8,"NYG","Field Goal","Kick Attempt Good","43937",NA,NA,"TB",18,4M 11S,NA,NA,NA,6,0,NA,36,NA,0,28,36,"1",2951,2019,3,"09/22/2019","16:05:00","TB","NYG",-6,"6-3",221,"1994-12-30","Southern Oregon","K","Aldrick Rosas"
"1027",2019092209,1734,"(4:08) M.Gay 27 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,4,7,"TB","Field Goal","Kick Attempt Good","47928",NA,NA,"NYG",9,4M 8S,NA,NA,NA,15,10,NA,27,NA,0,19,27,"1",2048,2019,3,"09/22/2019","16:05:00","TB","NYG",5,"6-0",232,"1994-03-15","Utah","K","Matt Gay"
"1028",2019092209,2326,"(:04) M.Gay 52 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,4,4,"TB","Field Goal","Kick Attempt Good","47928",NA,NA,"NYG",34,4S,NA,NA,NA,25,10,NA,52,NA,0,44,52,"1",1804,2019,3,"09/22/2019","16:05:00","TB","NYG",15,"6-0",232,"1994-03-15","Utah","K","Matt Gay"
"1029",2019092209,4415,"(:04) M.Gay 34 yard field goal is No Good, Wide Right, Center-Z.Triner, Holder-B.Pinion.",4,3,16,"TB","Field Goal","Kick Attempt No Good","47928",NA,NA,"NYG",16,4S,NA,NA,NA,31,32,NA,34,NA,-8,94,34,"0",4,2019,3,"09/22/2019","16:05:00","TB","NYG",-1,"6-0",232,"1994-03-15","Utah","K","Matt Gay"
"1030",2019092210,1056,"(10:36) T.Long 34 yard field goal is GOOD, Center-C.Mazza, Holder-T.Taylor.",2,4,15,"LAC","Field Goal","Kick Attempt Good","42663",NA,NA,"HOU",15,10M 36S,NA,NA,NA,7,0,NA,34,NA,0,95,34,"1",2436,2019,3,"09/22/2019","16:25:00","LAC","HOU",7,"6-2",205,"1993-04-06","Alabama-Birmingham","P","Ty Long"
"1031",2019092210,2090,"(:02) K.Fairbairn 56 yard field goal is No Good, Wide Right, Center-J.Weeks, Holder-B.Anger.",2,1,10,"HOU","Field Goal","Kick Attempt No Good","43846",NA,NA,"LAC",38,2S,NA,NA,NA,17,7,NA,56,NA,-8,48,56,"0",1802,2019,3,"09/22/2019","16:25:00","LAC","HOU",-10,"6-0",183,"1994-01-29","UCLA","K","Ka'imi Fairbairn"
"1032",2019092210,3596,"(7:19) T.Long 43 yard field goal is GOOD, Center-C.Mazza, Holder-T.Taylor.",4,4,2,"LAC","Field Goal","Kick Attempt Good","42663",NA,NA,"HOU",25,7M 19S,NA,NA,NA,17,27,NA,43,NA,0,85,43,"1",439,2019,3,"09/22/2019","16:25:00","LAC","HOU",-10,"6-2",205,"1993-04-06","Alabama-Birmingham","P","Ty Long"
"1033",2019092212,206,"(11:52) C.Boswell 46 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",1,4,5,"PIT","Field Goal","Kick Attempt Good","41953",NA,NA,"SF",28,11M 52S,NA,NA,NA,0,0,NA,46,NA,0,38,46,"1",3412,2019,3,"09/22/2019","16:25:00","SF","PIT",0,"6-2",185,"1991-03-16","Rice","K","Chris Boswell"
"1034",2019092212,760,"(2:07) C.Boswell 26 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",1,4,5,"PIT","Field Goal","Kick Attempt Good","41953",NA,NA,"SF",8,2M 7S,NA,NA,NA,0,3,NA,26,NA,0,18,26,"1",2827,2019,3,"09/22/2019","16:25:00","SF","PIT",3,"6-2",185,"1991-03-16","Rice","K","Chris Boswell"
"1035",2019092212,1596,"(6:48) R.Gould 24 yard field goal is GOOD, Center-J.Condo, Holder-M.Wishnowsky.",2,4,5,"SF","Field Goal","Kick Attempt Good","30403",NA,NA,"PIT",6,6M 48S,NA,NA,NA,0,6,NA,24,NA,0,16,24,"1",2208,2019,3,"09/22/2019","16:25:00","SF","PIT",-6,"6-0",190,"1982-12-06","Penn State","K","Robbie Gould"
"1036",2019092213,658,"(4:10) G.Zuerlein 53 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,4,6,"LA","Field Goal","Kick Attempt Good","38701",NA,NA,"CLE",35,4M 10S,NA,NA,NA,0,0,NA,53,NA,0,75,53,"1",2950,2019,3,"09/22/2019","20:20:00","CLE","LA",0,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"1037",2019092213,1068,"(11:44) A.Seibert 23 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,4,5,"CLE","Field Goal","Kick Attempt Good","47953",NA,NA,"LA",5,11M 44S,NA,NA,NA,0,3,NA,23,NA,0,105,23,"1",2504,2019,3,"09/22/2019","20:20:00","CLE","LA",-3,"5-9",214,"1996-11-15","Oklahoma","K","Austin Seibert"
"1038",2019092213,1552,"(4:13) G.Zuerlein 48 yard field goal is No Good, Wide Right, Center-J.McQuaide, Holder-J.Hekker.",2,4,8,"LA","Field Goal","Kick Attempt No Good","38701",NA,NA,"CLE",30,4M 13S,NA,NA,NA,3,3,NA,48,NA,-8,40,48,"0",2053,2019,3,"09/22/2019","20:20:00","CLE","LA",0,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"1039",2019092213,2017,"(:04) A.Seibert 35 yard field goal is GOOD, Center-C.Hughlett, Holder-J.Gillan.",2,4,10,"CLE","Field Goal","Kick Attempt Good","47953",NA,NA,"LA",17,4S,NA,NA,NA,3,3,NA,35,NA,0,93,35,"1",1804,2019,3,"09/22/2019","20:20:00","CLE","LA",0,"5-9",214,"1996-11-15","Oklahoma","K","Austin Seibert"
